0	1	2	3
-1.5264343603821497	1.3571866282209153	-2.9969003397037	-2.546334039982228
-2.3545332122157485	0.26728179191286316	2.156684205897503	0.0575022091737476
2.721319477947263	1.4696732385213456	6.481133946475939	2.0610148596905
0.23160764369268927	0.44316689930034336	0.9263799425075298	2.5455047503687642
2.2782489716046412	1.0248493684786495	-0.0307017263603947	-0.2127747184348612
0.9973360805582074	-1.3624448879623539	-1.3647152215596985	-2.9660654868915692
0.21387820535147473	-0.34726825251995863	1.263758285422574	1.6622839111507641
-1.945132771792523	0.3804551713394032	-4.203014735215231	-2.2561449256312684
1.2732327700500803	1.5864442226842803	1.472329625592864	0.7018374217820347
-2.404636668725736	-0.7612757224431947	-1.7622839058369177	-2.037821939181437
-2.646521120162319	1.0076466651420237	5.783747254052021	1.9732355582901455
2.849374741938233	-0.5139838875000348	-0.996134357863196	0.5226835577168212
-2.3699617056707667	-0.22726096395940237	4.192822724485388	0.2084698654961088
0.6123210668090011	1.6038269618323995	-1.9036617918489256	-1.5305556588478384
-2.646825383007061	-3.8534666447880976	0.4410414060475374	2.597849854417392
0.7592782175250208	-2.5066540606015155	-0.2588273908280577	-1.8007183553778425
0.4734178124749642	-2.8657195102509534	-3.43305659478174	-2.7332768100348925
1.7250469035675118	-4.51191143538668	-0.6517868195126313	1.3201915592274425
1.9559129322156443	-1.3113849607583348	2.258307214029304	1.1891974996669792
-0.051287880070917335	1.4489869835437335	0.1444407453658043	2.5763215324145508
2.8186313197354393	-0.5508068211984034	-5.071899233109027	0.518038123112226
1.031820525794855	0.38241565308415926	0.3635101255274045	4.477340916347009
-0.5319896000659492	2.10593886339461	-1.312637757976437	-0.3700450074739463
1.7930101211792153	2.5670041408405733	0.19938093351997244	-0.5470463739890655
1.1191968219038997	-0.1336741873081356	-0.36685086285347945	0.6158169629973844
-1.0873711112124598	2.6170798195905562	-3.431939472736042	-2.078778057539789
2.603789603466917	0.1781215514228794	-4.106706271604726	-2.238527567181535
1.7159535097660537	-1.6190609029154395	0.24467426097964662	1.5095674039258042
-1.4998215567402224	-1.149238610186528	-2.3122655709957964	-1.5674666502775678
2.850601192407771	-2.8625314869627507	-7.951228390583002	-4.018130848780352
-0.4058694773193854	-1.7171553010507108	1.0367728483405048	2.090943910457165
-0.7626409255371929	-0.6922045040926813	0.05157353243643359	-1.122584976594429
0.3463714342362163	1.55368503302738	-0.8736869508276681	-1.223338201857267
1.8320968979735945	3.327008676735958	-2.386882085351446	-2.462406380071715
-0.1348439390889964	-2.6723678037564906	1.1129794168830829	2.339746574383792
3.180704217724023	0.759509128815557	1.6515668771478698	1.0211812230555422
1.4233168982439905	-2.0118313625689073	5.2632870687219	0.9185490879769149
2.9490828801736524	0.9177992916508947	1.9348689139968065	1.5132919537858418
-2.4936870847255572	-0.25344843705610837	0.7539316246938672	1.386617416828246
1.2163566040217595	-3.539950235385998	-1.567623888674444	-3.9082199790017342
-0.29858535263426633	1.7948083988917427	3.240611868082043	1.3608909091429169
2.126864993654349	-1.1697337926840552	0.7385614333562761	0.9016800809881205
-1.3375672374638856	-1.0322651486611711	2.4637853540348784	1.579536786491762
-0.2709365893585951	-2.068304249562768	-2.4784339893625638	-1.3373775909194394
-0.37704440094769875	-1.2650187719224129	-2.118921453735064	-0.42615081064268634
2.735005397452682	0.8273013526275868	-0.512858562241143	-2.2135927517460816
1.8385843134291133	-0.365892958439406	1.713006765150461	0.19058545370861268
-2.5452585153884852	0.6354489214669138	4.624315140083839	1.9922631899727365
3.248700683357549	0.6997549158016816	-0.5430119292456096	0.7191283133451578
2.2020117336022413	2.5534227224319923	-0.020623528442540007	-2.128075595936086
