0	1	2	3
-1.476164597201995	2.6232773700176186	-0.16032594009662482	1.5518978245527013
-0.420158833153939	-1.02766937269347	-0.9333181244386599	0.1412823908951618
-2.5108614254178327	-0.37233401458879545	1.8066415173885897	0.6303144630736333
-1.9545670113453488	-2.1091851260316967	1.3417592017045545	0.48854025627282055
1.8277738954830562	0.11548272603184226	-1.0011120826354114	-0.1471872151758433
-0.05289369574361702	-1.7775811559954275	-1.6176335020924297	0.697844480245701
1.4136961820293776	-1.2416380845060677	-0.4468002107260274	1.8051545856985598
-0.1014574037690501	-1.0276037277689263	0.6172041884476336	-1.7862663258789673
-1.3691863815985326	1.6308484150707954	1.2539310116305753	1.911446210620145
-0.8528307972534284	2.372268825016673	1.5441402874209693	2.8575326374007783
-2.2745145201847348	0.8744060330854775	-1.207097091774559	-0.01639433631322714
1.0659262355247958	-3.106422070734699	0.5270772649288067	2.5569131294412792
-1.7611726634976106	-0.5250705787511278	1.1522603755751613	0.2561349378619927
-1.8228869171395616	0.19691947892971629	1.2447697308498364	-0.04515478196757243
2.1102229282379277	-0.2744347186712004	1.012234404847708	-1.0616966860532646
-2.361608175468978	3.108695489046285	1.6695637823186744	0.9355574354773997
-1.9618269423043642	0.6834403770768483	1.084906805055577	0.7663300046340912
-2.495339523282582	1.9246810257686693	-0.4649438203188805	-4.18357673206754
0.600176473632998	-1.9008261909333186	0.1023448332843433	2.103529975782367
1.7911290823157069	1.5530297681820422	-0.655761007865282	-0.6381978431710613
-0.6976446054148364	0.34950536674198196	2.1569017354987086	1.1847596025785803
1.5778401052022444	1.4640132182233978	-1.8003798891683083	-0.743743426997136
-0.9149883561034076	0.47792025884932005	1.2755943889635604	1.6023607942345341
0.5075435852614367	-0.5874893776911742	-0.519544316398542	-1.5977670114887335
-2.1256829991859973	0.632393500752347	1.1975864542860495	-1.2275342280335184
-2.4233260828251604	-2.846559571317158	0.7024398919999126	-1.5987916159634987
-1.685425770661167	-1.9199263273383063	0.9392907763627427	0.16441850310219014
1.0484588807107214	-1.1761438475311679	0.281556280732012	-1.8056028594995575
1.202077176018074	-0.7994487135113242	-1.9714585759536702	1.233046071345817
-0.9212660057921278	-0.0031709268738574544	1.6182466180124493	1.863475260803064
1.965096521829504	0.6739332438125889	-2.0792402020101686	4.594475800982341
0.9729031332050528	0.2164110303124799	-1.9906471398370218	0.9375796856862991
2.4777848759489265	-1.6555221536632034	1.1067795958703601	-0.9691125820247648
-2.499036683952601	-0.1812314241860478	-1.0743421390329306	-1.7572664725070035
-2.4356922008292807	-0.05881649793549019	1.0906557705216766	-2.326638942211801
2.484385789570987	-2.254076527390822	1.7095746146888589	0.438735696248863
0.4264491822995433	-0.46707980163947804	-1.1934226352266928	-0.49687712160613035
2.001790312262239	0.36851964151755895	1.0814664037537103	0.8533028870324355
1.9165300374432963	1.01876161472702	-0.10578290543177582	-0.3151553489463879
0.613643985955564	-1.7203389594834633	-1.3228970415567454	-0.420565432023554
-1.034117269280512	1.824544217375134	1.3817910159706575	-2.067968738266607
1.694157087388457	0.7653250720346993	1.7857554506818625	-0.05543214225057685
-2.4277276991039214	-2.528206951063106	1.8699911787711576	0.08642875657466169
0.4822498013716716	0.3790236397177803	-1.4665058907068231	-3.46664569579043
-1.3539316235956826	1.214926341490062	-1.9001220132953094	-1.471429119456119
1.883821366791711	0.6183556511247932	2.171060042928848	0.6548396946119823
-1.2411509542007995	1.0438126703278698	-1.8879191331904528	0.6223518069073968
0.5581106264599107	-2.319362061706265	-1.6286966777599692	-1.854994124343927
