0	1	2	3	4	5
-0.35816101371586406	-1.4420679342349982	-0.34360826001575906	-0.34730608636276555	-1.478895106626727	-0.10670048023288448
-1.7725686566653083	0.5868389688968854	-0.7336789407425867	1.3703424866111995	-0.8118506067430279	2.1630908238135933
1.7006397744867128	-1.4423596335247002	-0.5580096139540647	0.2612554561022996	1.0091413331658354	-0.16625766367641312
-0.4961753864096852	-0.7008579904102248	-0.738908506455393	0.4824894772863742	-1.625802132414386	-0.24923248781604299
-1.0302499849754851	-1.1406944030064263	-0.752683867085252	0.3316857134459841	-0.9480084414242519	0.353855823280357
0.7354991707491566	0.7548476539979674	1.7267403570221318	0.908301738012501	0.10937589450799401	0.7941082860032271
-0.1595918040556325	-0.2167913296581237	-0.4693911934727792	-1.516229560639926	-1.4755463225815026	-0.12764217965845714
0.9679180416570915	1.8043565204442842	-0.5492581891990879	-0.3405028162756299	1.3380494118357762	-0.25583269022583455
0.09686163203161753	-0.32995424072086027	-0.24580240404061107	-1.082014380142574	-1.4213618146879474	-1.1127321568035855
-0.7387032830382946	0.06103759231706019	-0.7874008855886215	-0.8323139036601479	0.6530740785329078	-1.2160143671679322
0.6209301171668077	-0.5017406722422629	-0.37327673327151767	1.6200618421567061	0.4124430982077664	-0.18913669344664932
-1.452176967830009	0.39118014018238034	-0.31990656184031496	-0.35513646985831343	-0.4133257451891646	-0.8114813461235236
2.8002733515317795	-0.28526119136929273	-0.4964597960543637	-0.7548078278932151	-0.02439307776262214	-0.03064899536873102
-1.2437466875262142	1.413845521683044	-0.19765900289491592	0.26286256534522945	0.6208295329442028	1.6433042569770817
0.8289556974164887	-2.4113667827538876	-0.6057159158954166	-0.9227095537448359	-2.54300046570137	-1.2094338667168296
-1.098570891236371	0.3047485943081903	-0.5533804461474263	-1.1100885619381977	-0.08522961919031004	-0.48098897346863356
-0.44655582324182297	1.7578929118360174	-0.5033921235411306	-0.13624242470803752	0.43099356022187735	1.7380454754154409
-0.34073211032418815	0.10181223778354136	1.8234950621025325	-1.471831135064969	0.42113062434520426	-1.268348965699909
-0.7783546239459186	1.256499633370589	-0.6184710975255058	0.0885826456267838	-0.2183487766458159	0.19173342579339747
-1.3533110885641668	-1.0799854461223097	-0.2936562704406118	2.2908383056548183	-1.0332829375185104	0.4593243995349553
-1.302421353635215	0.5980055718492945	-0.524377016977223	-0.1608272373782063	0.647956178543642	-0.6662808262743096
-0.2849870535933177	2.5909977885359976	-0.08369799232898636	1.5583389974389168	2.111603827978997	1.91093813823109
-1.3962989805418087	-1.2002536061193787	-0.2274255334714183	2.0004799284008286	0.42867075142382666	-0.6002134904328578
0.47022483306167473	0.8071451186772856	1.5827973751894284	-1.6365221450212428	0.7881837300354441	-1.808848745899837
0.40221105052996714	1.3808644945324928	-0.6406317162414713	0.22086897968669406	0.5152995039933034	-0.2648215729457439
0.4065460992662946	-1.440945688791721	-0.3482282788760947	0.10156660129831221	-1.7140246213142694	-0.7799968181895013
0.750010283134212	0.611419973032031	-0.8019267548903795	-0.6038090226190209	0.4210132315705295	-0.30158962891235763
1.4368981740552234	1.2526214273068332	-0.5242214651826489	1.0131619211166627	2.243980614795495	0.22172814659597612
-0.5976633037360497	0.02655937867466255	1.9342915429662224	0.22574666299098756	-0.13790482490188594	-1.1479759751280652
0.7002794594657965	-0.9875836723908811	-0.1956981537131518	1.9642345059863877	0.5307653084007896	-0.021993212193874647
-1.1544949899650887	0.25050079589936347	-0.49677565335118595	-1.128122718593296	-1.5786771075869523	2.7596197157346367
0.5709617794860201	-0.07185027855247464	-0.49764677367103305	0.9308385313520844	0.4700240367356154	0.07610563743261366
-1.272791735489781	-1.9584266323659876	-0.3651777026608801	-0.33474848114911304	-2.8093237602848706	-0.6979989697287505
1.0075026150144608	1.5503098848302663	-0.7923344312907015	0.6710290182747096	2.1012155843820626	-0.15872706988013935
0.051224321548713925	1.3245808764784623	-0.7876063663124135	-0.7047493846831824	-0.6785481020739503	2.116412591583725
0.552143549753354	-2.906286174744686	-0.6437130661253656	1.8954746004511147	-1.206788998941903	0.2395060776391897
0.2196285137097172	2.3082630814432936	1.5019524074219837	1.570595789934537	0.7284883691968564	0.8227667232810962
-1.5693457591840652	-0.5232384022244554	-0.7467229023584906	-0.8292875423660393	-2.059679995902931	-1.3522199275145965
0.8732914217542815	0.9507890303670692	1.6874044180636747	-0.1716001552989186	-0.23160336898445005	-1.315954680845967
-1.667848041970586	0.7006181339169761	-0.5786579261445556	0.5215577422413064	-0.42343230512483715	1.4779470222032378
0.18956990063672916	1.353592528510302	-0.35027371135247864	-2.4960708688574598	-1.4014475210334407	1.7350479768807487
0.43281299008941904	1.2708311085536663	2.0596318088322625	0.06016894481134286	1.9189488829765682	0.20774295300557077
-0.047531755807209225	0.8865035687674744	-0.23594703625265692	1.5531141032288045	1.1641935042788978	1.3299869000887012
0.17221288539553659	-0.3595313454778415	-0.43808429045301855	-1.2661870196152196	-1.0338783496654158	-0.7852424716692852
0.5905783784778345	-0.616972706825069	-0.5380986302577236	-0.730921954599204	-0.5369060963165684	-0.5205029374333136
2.5344742876860753	-1.390173989594627	-0.24085394659611695	0.038992789149024376	1.5486580158409915	-1.0187589658738787
2.0466855113366273	0.7871700680869824	-0.6249020275094481	-0.33073128074756925	0.12665917287851924	0.4318775432880368
2.0162097084766484	-0.9509463038413369	-0.49478404560366296	-0.532540079414967	1.4626573432759444	0.025090631802293067
-1.0357718871066586	1.1117082416319317	1.9823139892702313	-0.7368861329950638	1.7637476056711767	-1.1576172338745851
0.2123396994969645	0.5545920604957502	-0.3785231319602217	-1.6242746029532915	-0.3502326206111943	-0.7110066191039056
0.06387886283182051	-0.24239705289417157	-0.5256177109687206	1.0174787133634566	-0.11691779410207254	0.18481366336382093
-0.349965411274138	-0.03174112706280971	-0.6118043877706796	0.910087528613823	1.7253237103483763	-0.6456730204689367
-1.0353890430163464	-1.3194783066231337	-0.545342199748593	0.8308747657085137	-0.6535078306872407	0.1850784964713508
0.741214505942477	-1.440631150324972	-0.6580789217883859	-0.03670575870574507	0.0721878995888131	-1.4344714574259483
-0.7405280998977141	-0.4389496953415508	-0.5561135580828933	0.2642150015189988	-1.1527671659671128	1.4662700329662954
1.1176307409164323	0.36522338963585327	-0.649702857578441	0.4025732152133192	-0.3076471832118054	1.0420044023349102
-1.1488610828845887	0.7877047794343507	-0.6330622651837541	-0.260705819380436	-0.4657922128520389	1.3737784093301477
0.5282262952260371	-0.3614860553921885	-0.6308028458548055	0.5602093535878105	-0.11607035239838456	-0.004071660053476412
0.13157727582710876	1.0986175588238527	1.903577505096109	-0.6012838611095676	1.6644275326354123	1.4596879450944764
-0.8972121780948328	0.30425707504908633	-0.4325402162533843	0.2505212402705263	-1.006145463150928	-0.20479455073301514
